Date,Last Price
11/03/2016,6139.79
10/03/2016,6036.7
09/03/2016,6146.32
08/03/2016,6125.44
07/03/2016,6182.4
04/03/2016,6199.43
03/03/2016,6130.46
02/03/2016,6147.06
01/03/2016,6152.88
29/02/2016,6097.09
26/02/2016,6096.01
25/02/2016,6012.81
24/02/2016,5867.18
23/02/2016,5962.31
22/02/2016,6037.73
19/02/2016,5950.23
18/02/2016,5971.95
17/02/2016,6030.32
16/02/2016,5862.17
15/02/2016,5824.28
12/02/2016,5707.6
11/02/2016,5536.97
10/02/2016,5672.3
09/02/2016,5632.19
08/02/2016,5689.36
05/02/2016,5848.06
04/02/2016,5898.76
03/02/2016,5837.14
02/02/2016,5922.01
01/02/2016,6060.1
29/01/2016,6083.79
28/01/2016,5931.78
27/01/2016,5990.37
26/01/2016,5911.46
25/01/2016,5877
22/01/2016,5900.01
21/01/2016,5773.79
20/01/2016,5673.58
19/01/2016,5876.8
18/01/2016,5779.92
15/01/2016,5804.1
14/01/2016,5918.23
13/01/2016,5960.97
12/01/2016,5929.24
11/01/2016,5871.83
08/01/2016,5912.44
07/01/2016,5954.08
06/01/2016,6073.38
05/01/2016,6137.24
04/01/2016,6093.43
31/12/2015,6242.32
30/12/2015,6274.05
29/12/2015,6314.57
28/12/2015,6254.64
24/12/2015,6254.64
23/12/2015,6240.98
22/12/2015,6083.1
21/12/2015,6034.84
18/12/2015,6052.42
17/12/2015,6102.54
16/12/2015,6061.19
15/12/2015,6017.79
14/12/2015,5874.06
11/12/2015,5952.78
10/12/2015,6088.05
09/12/2015,6126.68
08/12/2015,6135.22
07/12/2015,6223.52
04/12/2015,6238.29
03/12/2015,6275
02/12/2015,6420.93
01/12/2015,6395.65
30/11/2015,6356.09
27/11/2015,6375.15
26/11/2015,6393.13
25/11/2015,6337.64
24/11/2015,6277.23
23/11/2015,6305.49
20/11/2015,6334.63
19/11/2015,6329.93
18/11/2015,6278.97
17/11/2015,6268.76
16/11/2015,6146.38
13/11/2015,6118.28
12/11/2015,6178.68
11/11/2015,6297.2
10/11/2015,6275.28
09/11/2015,6295.16
06/11/2015,6353.83
05/11/2015,6364.9
04/11/2015,6412.88
03/11/2015,6383.61
02/11/2015,6361.8
30/10/2015,6361.09
29/10/2015,6395.8
28/10/2015,6437.8
27/10/2015,6365.27
26/10/2015,6417.02
23/10/2015,6444.08
22/10/2015,6376.28
21/10/2015,6348.42
20/10/2015,6345.13
19/10/2015,6352.33
16/10/2015,6378.04
15/10/2015,6338.67
14/10/2015,6269.61
13/10/2015,6342.28
12/10/2015,6371.18
09/10/2015,6416.16
08/10/2015,6374.82
07/10/2015,6336.35
06/10/2015,6326.16
05/10/2015,6298.92
02/10/2015,6129.98
01/10/2015,6072.47
30/09/2015,6061.61
29/09/2015,5909.24
28/09/2015,5958.86
25/09/2015,6109.01
24/09/2015,5961.49
23/09/2015,6032.24
22/09/2015,5935.84
21/09/2015,6108.71
18/09/2015,6104.11
17/09/2015,6186.99
16/09/2015,6229.21
15/09/2015,6137.6
14/09/2015,6084.59
11/09/2015,6117.76
10/09/2015,6155.81
09/09/2015,6229.01
08/09/2015,6146.1
07/09/2015,6074.52
04/09/2015,6042.92
03/09/2015,6194.1
02/09/2015,6083.31
01/09/2015,6058.54
31/08/2015,6247.94
28/08/2015,6247.94
27/08/2015,6192.03
26/08/2015,5979.2
25/08/2015,6081.34
24/08/2015,5898.87
21/08/2015,6187.65
20/08/2015,6367.89
19/08/2015,6403.45
18/08/2015,6526.29
17/08/2015,6550.3
14/08/2015,6550.74
13/08/2015,6568.33
12/08/2015,6571.19
11/08/2015,6664.54
10/08/2015,6736.22
07/08/2015,6718.49
06/08/2015,6747.09
05/08/2015,6752.41
04/08/2015,6686.57
03/08/2015,6688.62
31/07/2015,6696.28
30/07/2015,6668.87
29/07/2015,6631
28/07/2015,6555.28
27/07/2015,6505.13
24/07/2015,6579.81
23/07/2015,6655.01
22/07/2015,6667.34
21/07/2015,6769.07
20/07/2015,6788.69
17/07/2015,6775.08
16/07/2015,6796.45
15/07/2015,6753.75
14/07/2015,6753.75
13/07/2015,6737.95
10/07/2015,6673.38
09/07/2015,6581.63
08/07/2015,6490.7
07/07/2015,6432.21
06/07/2015,6535.68
03/07/2015,6585.78
02/07/2015,6630.47
01/07/2015,6608.59
30/06/2015,6520.98
29/06/2015,6620.48
26/06/2015,6753.7
25/06/2015,6807.82
24/06/2015,6844.8
23/06/2015,6834.87
22/06/2015,6825.67
19/06/2015,6710.45
18/06/2015,6707.88
17/06/2015,6680.55
16/06/2015,6710.1
15/06/2015,6710.52
12/06/2015,6784.92
11/06/2015,6846.74
10/06/2015,6830.27
09/06/2015,6753.8
08/06/2015,6790.04
05/06/2015,6804.6
04/06/2015,6859.24
03/06/2015,6950.46
02/06/2015,6928.27
01/06/2015,6953.58
29/05/2015,6984.43
28/05/2015,7040.92
27/05/2015,7033.33
26/05/2015,6948.99
22/05/2015,7031.72
21/05/2015,7013.47
20/05/2015,7007.26
19/05/2015,6995.1
18/05/2015,6968.87
15/05/2015,6960.49
14/05/2015,6973.04
13/05/2015,6949.63
12/05/2015,6933.8
11/05/2015,7029.85
08/05/2015,7046.82
07/05/2015,6886.95
06/05/2015,6933.74
05/05/2015,6927.58
04/05/2015,6985.95
01/05/2015,6985.95
30/04/2015,6960.63
29/04/2015,6946.28
28/04/2015,7030.53
27/04/2015,7103.98
24/04/2015,7070.7
23/04/2015,7053.67
22/04/2015,7028.24
21/04/2015,7062.93
20/04/2015,7052.13
17/04/2015,6994.63
16/04/2015,7060.45
15/04/2015,7096.78
14/04/2015,7075.26
13/04/2015,7064.3
10/04/2015,7089.77
09/04/2015,7015.36
08/04/2015,6937.41
07/04/2015,6961.77
06/04/2015,6833.46
02/04/2015,6833.46
01/04/2015,6809.5
31/03/2015,6773.04
30/03/2015,6891.43
27/03/2015,6855.02
26/03/2015,6895.33
25/03/2015,6990.97
